symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ROSEUSDT,0.00025000,0.622,0.04009248,0.04019000,0.04044000,12777.20000000,0.04046000,3452.90000000,0.04047000,14702.90000000,0.04019000,0.04055000,0.03963000,45693829.20000000,1831978.92975600,1697116051085,1697202451085,86624724,86635192,10469
AVAXTRY,5.60000000,2.227,252.69913055,251.60000000,257.10000000,40.11000000,257.10000000,13.97000000,257.20000000,1000.00000000,251.50000000,257.20000000,247.90000000,86951.37000000,21972535.59900000,1697116048658,1697202448658,26501838,26506068,4231
BUSDBRL,-0.00100000,-0.020,5.09326350,5.09300000,5.09200000,39.30000000,5.08400000,27.30000000,5.08600000,1000.00000000,5.09300000,5.10500000,5.08400000,85076.70000000,433318.05120000,1697116034425,1697202434425,14283870,14284382,513
AVAUSDT,0.00600000,1.435,0.41936722,0.41800000,0.42400000,7205.00000000,0.42400000,153.70000000,0.42500000,2566.10000000,0.41800000,0.42600000,0.41400000,240339.40000000,100790.46520000,1697116050912,1697202450912,12999192,13001057,1866
SYSBUSD,0.00120000,1.511,0.07965004,0.07950000,0.08060000,3763.00000000,0.08040000,398.00000000,0.08070000,6810.00000000,0.07940000,0.08060000,0.07770000,97307.00000000,7750.50650000,1697115950274,1697202350274,10805405,10805483,79
XEMUSDT,0.00037000,1.514,0.02459587,0.02444000,0.02481000,6801.00000000,0.02479000,4119.00000000,0.02480000,25671.00000000,0.02444000,0.02490000,0.02426000,13472284.00000000,331362.48408000,1697116049971,1697202449971,36500732,36505255,4524
HEGICETH,0.00000000,0.000,0.00000000,0.00001647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
HEGICBUSD,0.00000000,0.000,0.00000000,0.02120000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AAVEUPUSDT,0.00000000,0.000,0.00000000,0.60080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
AAVEDOWNUSDT,0.00000000,0.000,0.00000000,0.00467300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
PROMBNB,0.00000000,0.000,0.00000000,0.01443000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
PROMBUSD,-0.01800000,-0.457,3.90184303,3.93800000,3.92100000,21.48000000,3.92200000,7.20000000,3.93500000,14.97000000,3.93900000,3.98700000,3.82100000,16878.44000000,65857.02341000,1697116048307,1697202448307,16780226,16781019,794
XRPBRL,0.00900000,0.369,2.45134475,2.44200000,2.44900000,337.00000000,2.45200000,30.00000000,2.45500000,203.00000000,2.44000000,2.47300000,2.41200000,126569.00000000,310264.25400000,1697116050287,1697202450287,3282091,3282967,877
XRPNGN,0.00000000,0.000,0.00000000,214.17000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SKLBTC,0.00000002,2.632,0.00000077,0.00000076,0.00000078,133.00000000,0.00000077,277571.00000000,0.00000078,47576.00000000,0.00000076,0.00000079,0.00000076,585200.00000000,0.45014631,1697116051083,1697202451083,4317240,4317476,237
SKLBUSD,-0.00266000,-11.010,0.02240043,0.02415000,0.02150000,1316.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02416000,0.02435000,0.01909000,2354350.00000000,52738.46089000,1692241220608,1692327620608,4891791,4892192,402
SKLUSDT,0.00052000,2.552,0.02071068,0.02035000,0.02090000,9565.00000000,0.02090000,131994.00000000,0.02092000,54960.00000000,0.02038000,0.02110000,0.02013000,30802171.00000000,637933.77032000,1697116046803,1697202446803,33600917,33605464,4548
BCHEUR,0.10000000,0.049,202.27119722,203.70000000,204.20000000,12.88100000,204.20000000,0.14000000,204.30000000,0.80400000,204.10000000,205.00000000,197.50000000,348.87600000,70567.56620000,1697116048977,1697202448977,2166194,2166705,512
YFIEUR,-7.00000000,-0.145,4814.74955117,4845.00000000,4835.00000000,0.00821000,0.00000000,0.00000000,0.00000000,0.00000000,4842.00000000,4842.00000000,4783.00000000,0.11140000,536.36310000,1697094045660,1697180445660,1457078,1457088,11
ZILBIDR,3.00,1.198,251.76,249.90,253.40,1084.00000000,0.00,0.00000000,0.00,0.00000000,250.40,256.00,248.70,536739.00000000,135130230.90,1694077216008,1694163616008,1850638,1850796,159
SUSDBTC,0.00000000,0.000,0.00000000,0.00002065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SUSDETH,0.00000000,0.000,0.00000000,0.00052700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SUSDUSDT,0.00000000,0.000,0.00000000,0.99600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
COVERETH,0.00000000,0.000,0.00000000,0.06373000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
COVERBUSD,0.00000000,0.000,0.00000000,193.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GLMBTC,0.00000014,2.181,0.00000651,0.00000640,0.00000656,173.00000000,0.00000651,1428.00000000,0.00000656,734.00000000,0.00000642,0.00000658,0.00000642,88495.00000000,0.57591199,1697116050074,1697202450074,5482652,5482845,194
GLMETH,0.00000000,0.000,0.00000000,0.00015020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GHSTETH,0.00000000,0.000,0.00000000,0.00081750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
GHSTBUSD,0.00000000,0.000,0.00000000,0.95700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SUSHIUPUSDT,0.00000000,0.000,0.00000000,0.00471400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
SUSHIDOWNUSDT,0.00000000,0.000,0.00000000,37.37000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
XLMUPUSDT,0.00000000,0.000,0.00000000,0.02430000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
XLMDOWNUSDT,0.00000000,0.000,0.00000000,4.30400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LINKBRL,-0.13000000,-0.352,36.67753995,36.99000000,36.82000000,3.05000000,36.85000000,68.92000000,36.89000000,11.85000000,36.95000000,36.98000000,36.25000000,13790.77000000,505811.51760000,1697116040413,1697202440413,1268013,1268954,942
LINKNGN,0.00000000,0.000,0.00000000,11772.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
LTCRUB,23.30000000,0.384,6045.05986400,6060.40000000,6088.40000000,0.75400000,6086.30000000,13.02200000,6100.60000000,1.62200000,6065.10000000,6100.70000000,5967.00000000,863.21000000,5218156.12520000,1697116044819,1697202444819,1509279,1509692,414
TRXTRY,0.01160000,0.487,2.37943033,2.38360000,2.39510000,331.00000000,2.39540000,23365.00000000,2.39700000,11816.00000000,2.38350000,2.39600000,2.36340000,13550330.00000000,32242066.20490000,1697116048425,1697202448425,11585257,11594131,8875
XLMEUR,0.00160000,1.658,0.09716781,0.09650000,0.09810000,978.00000000,0.09800000,12390.00000000,0.09820000,19099.00000000,0.09650000,0.09810000,0.09600000,315692.00000000,30675.10170000,1697116049168,1697202449168,4114284,4114534,251
DFETH,0.00000000,0.000,0.00000000,0.00007020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
DFBUSD,-0.00060000,-1.639,0.03620060,0.03660000,0.03600000,26268.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03660000,0.03670000,0.03580000,923891.00000000,33445.41270000,1691031617386,1691118017386,11218965,11219194,230
GRTBTC,0.00000004,1.351,0.00000297,0.00000297,0.00000300,505.00000000,0.00000299,31533.00000000,0.00000300,9234.00000000,0.00000296,0.00000300,0.00000295,589575.00000000,1.75321903,1697116049981,1697202449981,13499293,13499595,303
GRTETH,0.00000090,1.758,0.00005168,0.00005140,0.00005210,289.00000000,0.00005180,15635.00000000,0.00005200,15739.00000000,0.00005120,0.00005210,0.00005110,125333.00000000,6.47726000,1697116047867,1697202447867,2007616,2007718,103
GRTUSDT,0.00090000,1.129,0.07958084,0.07970000,0.08060000,1427.00000000,0.08050000,144841.00000000,0.08060000,36236.00000000,0.07970000,0.08080000,0.07840000,21881608.00000000,1741356.72090000,1697116051090,1697202451090,106814916,106823077,8162
JUVBTC,0.00000000,0.000,0.00000000,0.00013770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
JUVBUSD,0.01700000,0.830,2.06583137,2.05700000,2.06500000,7.38000000,0.00000000,0.00000000,0.00000000,0.00000000,2.04800000,2.08100000,2.04100000,11910.62000000,24605.33244000,1694062826476,1694149226476,3945893,3946107,215
JUVUSDT,-0.00400000,-0.206,1.93218980,1.94300000,1.94100000,5.02000000,1.94000000,16952.31000000,1.94100000,189.92000000,1.94500000,1.95600000,1.91700000,204379.47000000,394899.92822000,1697116045722,1697202445722,15118679,15122522,3844
PSGBTC,-0.00000040,-0.380,0.00010543,0.00010500,0.00010500,10.09000000,0.00010500,215.84000000,0.00010560,0.95000000,0.00010540,0.00010600,0.00010490,1800.09000000,0.18977897,1697116042114,1697202442114,4804896,4804997,102
PSGBUSD,-0.04200000,-1.372,3.03511652,3.06100000,3.01900000,24.80000000,0.00000000,0.00000000,0.00000000,0.00000000,3.06100000,3.07200000,2.95000000,7461.31000000,22645.94522000,1695279611639,1695366011639,4874304,4874520,217
PSGUSDT,0.00600000,0.212,2.82502741,2.82400000,2.83100000,17.15000000,2.83000000,10.09000000,2.83100000,7.45000000,2.82500000,2.84100000,2.80600000,46043.04000000,130072.84998000,1697116024392,1697202424392,23393337,23395400,2064
BUSDBVND,0.00,0.000,0.00,23720.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
USDTBVND,0.00,0.000,0.00,23710.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689572387911,1689658787911,-1,-1,0
1INCHBTC,0.00000012,1.347,0.00000896,0.00000890,0.00000903,0.30000000,0.00000902,5195.60000000,0.00000904,323.20000000,0.00000891,0.00000905,0.00000890,497889.90000000,4.46111166,1697116051089,1697202451089,10512577,10513827,1251
1INCHUSDT,0.00380000,1.589,0.24044273,0.23890000,0.24290000,1930.80000000,0.24300000,205.80000000,0.24310000,1376.50000000,0.23910000,0.24350000,0.23640000,29968860.80000000,7205794.60737000,1697116051034,1697202451034,76185564,76213145,27582
REEFBTC,0.00000000,0.000,0.00000000,0.00000014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
REEFUSDT,0.00004300,3.516,0.00124158,0.00122300,0.00126600,33175.00000000,0.00126500,90910.00000000,0.00126600,943513.00000000,0.00122300,0.00127100,0.00121200,576785076.00000000,716122.68030400,1697116050959,1697202450959,74935673,74942287,6615
OGBTC,-0.00000070,-0.450,0.00015544,0.00015500,0.00015500,6.60000000,0.00015510,138.90000000,0.00015550,47.90000000,0.00015570,0.00015810,0.00015360,3250.90000000,0.50531319,1697116024621,1697202424621,4877989,4878217,229
OGUSDT,-0.00500000,-0.120,4.16477416,4.17600000,4.17600000,6.00000000,4.17600000,3.30000000,4.17700000,3.10000000,4.18100000,4.24400000,4.11300000,164633.80000000,685662.59530000,1697116024792,1697202424792,28614375,28619766,5392
ATMBTC,0.00000000,0.000,0.00000000,0.00009440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ATMUSDT,0.01500000,0.670,2.23041785,2.23800000,2.25500000,5.32000000,2.25500000,2.43000000,2.25800000,21.92000000,2.24000000,2.26700000,2.20200000,114664.63000000,255750.03695000,1697115954556,1697202354556,17621100,17623437,2338
ASRBTC,0.00000000,0.000,0.00000000,0.00013390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
ASRUSDT,0.00200000,0.091,2.18979008,2.19800000,2.20000000,1671.40000000,2.19700000,143.90000000,2.20000000,13.90000000,2.19800000,2.21400000,2.16700000,108023.60000000,236549.00720000,1697115998174,1697202398174,13290657,13292985,2329
CELOBTC,0.00000014,0.917,0.00001540,0.00001529,0.00001540,612.70000000,0.00001536,597.50000000,0.00001545,70.70000000,0.00001526,0.00001556,0.00001526,27026.60000000,0.41623967,1697116050994,1697202450994,6200722,6200850,129
CELOUSDT,0.00400000,0.976,0.41192255,0.41000000,0.41400000,1887.40000000,0.41300000,97043.70000000,0.41400000,242.80000000,0.41000000,0.41800000,0.40700000,2321823.70000000,956411.53720000,1697116051020,1697202451020,42036021,42039351,3331
RIFBTC,0.00000008,3.419,0.00000239,0.00000234,0.00000242,4455.00000000,0.00000242,5187.00000000,0.00000243,4441.00000000,0.00000234,0.00000244,0.00000234,414436.00000000,0.99114775,1697116049767,1697202449767,3275214,3275619,406
RIFUSDT,0.00220000,3.509,0.06403548,0.06270000,0.06490000,3256.00000000,0.06500000,956.00000000,0.06510000,386.00000000,0.06270000,0.06560000,0.06230000,4425977.00000000,283419.56420000,1697116050303,1697202450303,11928453,11931381,2929
CHZTRY,0.01500000,0.983,1.52517613,1.52500000,1.54100000,1324.00000000,1.54100000,28841.00000000,1.54200000,23174.00000000,1.52600000,1.54400000,1.50600000,7369119.00000000,11239204.40200000,1697116050013,1697202450013,27994721,27998048,3328
XLMTRY,0.03800000,1.332,2.85488738,2.85400000,2.89100000,173.00000000,2.88800000,1936.00000000,2.89100000,53965.00000000,2.85300000,2.89100000,2.82700000,863588.00000000,2465446.48500000,1697116047668,1697202447668,4683200,4683773,574
LINKGBP,0.03800000,0.641,5.92022254,5.95400000,5.96500000,46.25000000,5.93800000,111.25000000,5.96000000,26.07000000,5.92700000,5.96500000,5.88000000,262.74000000,1555.47927000,1697116050987,1697202450987,1322950,1322961,12
GRTEUR,0.00130000,1.729,0.07553172,0.07490000,0.07650000,130.00000000,0.07640000,8842.00000000,0.07660000,11877.00000000,0.07520000,0.07680000,0.07480000,84344.00000000,6370.64780000,1697116039607,1697202439607,2490646,2490709,64
BTCSTBTC,0.00000000,0.000,0.00000000,0.00033100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BTCSTBUSD,0.00000000,0.000,0.00000000,1.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
BTCSTUSDT,0.00000000,0.000,0.00000000,5.35000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TRUBTC,0.00000000,0.000,0.00000129,0.00000127,0.00000127,14361.00000000,0.00000127,35937.00000000,0.00000128,114094.00000000,0.00000127,0.00000130,0.00000126,3600645.00000000,4.62886197,1697116051093,1697202451093,5301494,5302033,540
TRUBUSD,0.00000000,0.000,0.00000000,0.53570000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TRUUSDT,0.00022000,0.646,0.03432805,0.03405000,0.03428000,6244.00000000,0.03427000,13737.00000000,0.03430000,2000.00000000,0.03406000,0.03475000,0.03380000,58878469.00000000,2021183.06632000,1697116050916,1697202450916,30150341,30165818,15478
DEXEETH,0.00003800,2.842,0.00136849,0.00133700,0.00137500,132.12000000,0.00137100,2.26000000,0.00138000,281.48000000,0.00133700,0.00138300,0.00133700,5779.51000000,7.90921151,1697115990278,1697202390278,2000052,2000218,167
DEXEBUSD,0.03600000,1.732,2.09589397,2.07900000,2.11400000,47.30000000,2.12300000,47.10000000,2.15100000,8.91000000,2.07800000,2.12500000,2.07800000,763.96000000,1601.17916000,1697115990278,1697202390278,9989207,9989233,27
EOSEUR,0.00800000,1.575,0.51212237,0.50600000,0.51600000,468.90000000,0.51600000,20.10000000,0.51700000,25.60000000,0.50800000,0.51900000,0.50500000,17207.60000000,8812.39690000,1697116044521,1697202444521,1767022,1767289,268
LTCBRL,1.00000000,0.320,311.66355195,312.20000000,313.40000000,8.10500000,313.30000000,4.13100000,313.80000000,8.11300000,312.40000000,314.50000000,308.00000000,909.14600000,283347.67160000,1697116042401,1697202442401,1990139,1990757,619
USDCBUSD,0.00000000,0.000,0.00000000,0.99990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
TUSDBUSD,-0.00040000,-0.040,0.99917407,0.99910000,0.99900000,13.00000000,0.99900000,19073.00000000,0.99910000,32323.00000000,0.99940000,0.99950000,0.99880000,1160728.00000000,1159769.32020000,1697115968194,1697202368194,1849575,1851936,2362
PAXBUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CKBBTC,0.00000000,0.000,0.00000000,0.00000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689572387911,1689658787911,-1,-1,0
CKBBUSD,-0.00025800,-8.872,0.00279122,0.00291100,0.00265000,3874.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00290800,0.00299200,0.00250100,15084098.00000000,42103.02324400,1692241204377,1692327604377,6122951,6123638,688
CKBUSDT,0.00002200,0.853,0.00258490,0.00258000,0.00260200,14395.00000000,0.00260200,180077.00000000,0.00260300,8435.00000000,0.00258000,0.00264200,0.00255200,134832793.00000000,348529.63922300,1697116051076,1697202451076,25092046,25096499,4454
TWTBTC,0.00000094,2.706,0.00003552,0.00003466,0.00003568,13.00000000,0.00003569,94.00000000,0.00003579,397.00000000,0.00003474,0.00003645,0.00003443,165856.00000000,5.89086540,1697116047424,1697202447424,4890397,4891723,1327
TWTBUSD,-0.00100000,-0.126,0.78737511,0.79410000,0.79240000,868.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.79340000,0.79790000,0.77820000,105099.00000000,82752.33670000,1695279623047,1695366023047,15197450,15198024,575
